row_id,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
4968,IRN,2021-03-20,0,0,0,0,0,0
4969,IRN,2021-03-21,0,0,0,0,0,0
4970,IRN,2021-03-22,0,0,0,0,0,0
4971,IRN,2021-03-23,0,0,0,0,0,0
4972,IRN,2021-03-24,0,0,0,0,0,0
4973,IRN,2021-03-25,0,0,0,0,0,0
4974,IRN,2021-03-26,0,0,0,0,0,0
4975,IRN,2021-03-27,319890,0,0,0.38,0,0
4976,IRQ,2021-03-01,0,0,0,0,0,0
4977,IRQ,2021-03-02,0,0,0,0,0,0
4978,IRQ,2021-03-03,0,0,0,0,0,0
4979,IRQ,2021-03-04,0,0,0,0,0,0
4980,IRQ,2021-03-05,0,0,0,0,0,0
4981,IRQ,2021-03-06,0,0,0,0,0,0
4982,IRQ,2021-03-07,0,0,0,0,0,0
4983,IRQ,2021-03-08,0,0,0,0,0,0
4984,IRQ,2021-03-09,0,0,0,0,0,0
4985,IRQ,2021-03-10,0,0,0,0,0,0
4986,IRQ,2021-03-11,0,0,0,0,0,0
4987,IRQ,2021-03-12,0,0,0,0,0,0
4988,IRQ,2021-03-13,0,0,0,0,0,0
4989,IRQ,2021-03-14,0,0,0,0,0,0
4990,IRQ,2021-03-15,0,0,0,0,0,0
4991,IRQ,2021-03-16,0,0,0,0,0,0
4992,IRQ,2021-03-17,0,0,0,0,0,0
4993,IRQ,2021-03-18,0,0,0,0,0,0
4994,IRQ,2021-03-19,0,0,0,0,0,0
4995,IRQ,2021-03-20,0,0,0,0,0,0
4996,IRQ,2021-03-21,0,0,0,0,0,0
4997,IRQ,2021-03-22,0,0,0,0,0,0
4998,IRQ,2021-03-23,0,0,0,0,0,0
4999,IRQ,2021-03-24,0,0,0,0,0,0
5000,IRQ,2021-03-25,0,0,0,0,0,0
5001,IRQ,2021-03-26,0,0,0,0,0,0
5002,IRQ,2021-03-27,0,0,0,0,0,0
5003,IRQ,2021-03-28,0,0,0,0,0,0
5004,IRQ,2021-03-29,26727,26727,0,0.07,0.07,0
5005,IRQ,2021-03-30,0,0,0,0,0,0
5006,IRQ,2021-03-31,0,0,0,0,0,0
5007,IRQ,2021-04-01,0,0,0,0,0,0
5008,IRQ,2021-04-02,0,0,0,0,0,0
5009,IRQ,2021-04-03,0,0,0,0,0,0
5010,IRQ,2021-04-04,93021,93021,0,0.23,0.23,0
5011,IRQ,2021-04-05,103006,103006,0,0.26,0.26,0
5012,IRQ,2021-04-06,0,0,0,0,0,0
5013,IRQ,2021-04-07,0,0,0,0,0,0
5014,IRQ,2021-04-08,0,0,0,0,0,0
5015,IRQ,2021-04-09,0,0,0,0,0,0
5016,IRQ,2021-04-10,0,0,0,0,0,0
5017,IRQ,2021-04-11,0,0,0,0,0,0
5018,IRQ,2021-04-12,152962,152962,0,0.38,0.38,0
5019,IRL,2020-12-31,1800,0,0,0.04,0,0
5020,IRL,2021-01-01,0,0,0,0,0,0
5021,IRL,2021-01-02,0,0,0,0,0,0
5022,IRL,2021-01-03,0,0,0,0,0,0
5023,IRL,2021-01-04,4000,0,0,0.08,0,0
5024,IRL,2021-01-05,0,0,0,0,0,0
5025,IRL,2021-01-06,0,0,0,0,0,0
5026,IRL,2021-01-07,15314,0,0,0.31,0,0
5027,IRL,2021-01-08,0,0,0,0,0,0
5028,IRL,2021-01-09,0,0,0,0,0,0
5029,IRL,2021-01-10,40000,0,0,0.81,0,0
5030,IRL,2021-01-11,0,0,0,0,0,0
5031,IRL,2021-01-12,0,0,0,0,0,0
5032,IRL,2021-01-13,77303,0,0,1.57,0,0
5033,IRL,2021-01-14,0,0,0,0,0,0
5034,IRL,2021-01-15,0,0,0,0,0,0
5035,IRL,2021-01-16,0,0,0,0,0,0
5036,IRL,2021-01-17,94000,0,0,1.9,0,0
5037,IRL,2021-01-18,0,0,0,0,0,0
5038,IRL,2021-01-19,0,0,0,0,0,0
5039,IRL,2021-01-20,121900,0,0,2.47,0,0
5040,IRL,2021-01-21,0,0,0,0,0,0
5041,IRL,2021-01-22,0,0,0,0,0,0
5042,IRL,2021-01-23,0,0,0,0,0,0
5043,IRL,2021-01-24,143000,0,0,2.9,0,0
5044,IRL,2021-01-25,0,0,0,0,0,0
5045,IRL,2021-01-26,0,0,0,0,0,0
5046,IRL,2021-01-27,161500,147700,13800,3.27,2.99,0.28
5047,IRL,2021-01-28,0,0,0,0,0,0
5048,IRL,2021-01-29,0,0,0,0,0,0
5049,IRL,2021-01-30,0,0,0,0,0,0
5050,IRL,2021-01-31,199800,150500,49300,4.05,3.05,1
5051,IRL,2021-02-01,0,0,0,0,0,0
5052,IRL,2021-02-02,0,0,0,0,0,0
5053,IRL,2021-02-03,0,0,0,0,0,0
5054,IRL,2021-02-04,0,0,0,0,0,0
5055,IRL,2021-02-05,230766,151212,79554,4.67,3.06,1.61
5056,IRL,2021-02-06,0,0,0,0,0,0
5057,IRL,2021-02-07,240487,153654,86833,4.87,3.11,1.76
5058,IRL,2021-02-08,243353,154900,88453,4.93,3.14,1.79
5059,IRL,2021-02-09,248284,158904,89380,5.03,3.22,1.81
5060,IRL,2021-02-10,256681,166863,89818,5.2,3.38,1.82
5061,IRL,2021-02-11,261073,171239,89834,5.29,3.47,1.82
5062,IRL,2021-02-12,265237,175238,89999,5.37,3.55,1.82
5063,IRL,2021-02-13,268551,176926,91625,5.44,3.58,1.86
5064,IRL,2021-02-14,271942,180192,91750,5.51,3.65,1.86
5065,IRL,2021-02-15,280581,182193,98388,5.68,3.69,1.99
5066,IRL,2021-02-16,293752,187893,105859,5.95,3.81,2.14
5067,IRL,2021-02-17,310900,197609,113291,6.3,4,2.29
5068,IRL,2021-02-18,326475,205955,120520,6.61,4.17,2.44
5069,IRL,2021-02-19,340704,214384,126320,6.9,4.34,2.56
5070,IRL,2021-02-20,350322,219899,130423,7.09,4.45,2.64
5071,IRL,2021-02-21,353971,222073,131898,7.17,4.5,2.67
5072,IRL,2021-02-22,359616,226291,133325,7.28,4.58,2.7
5073,IRL,2021-02-23,373280,238841,134439,7.56,4.84,2.72
5074,IRL,2021-02-24,391355,254948,136407,7.93,5.16,2.76
5075,IRL,2021-02-25,409529,271594,137935,8.29,5.5,2.79
5076,IRL,2021-02-26,426070,285780,140290,8.63,5.79,2.84
5077,IRL,2021-02-27,435895,294550,141345,8.83,5.97,2.86
5078,IRL,2021-02-28,439782,297899,141883,8.91,6.03,2.87
5079,IRL,2021-03-01,446474,303550,142924,9.04,6.15,2.89
5080,IRL,2021-03-02,460637,316056,144581,9.33,6.4,2.93
5081,IRL,2021-03-03,0,0,0,0,0,0
5082,IRL,2021-03-04,493873,346256,147617,10,7.01,2.99
5083,IRL,2021-03-05,513322,363601,149721,10.4,7.36,3.03
5084,IRL,2021-03-06,523069,373149,149920,10.59,7.56,3.04
5085,IRL,2021-03-07,525768,375521,150247,10.65,7.61,3.04
5086,IRL,2021-03-08,536617,382528,154089,10.87,7.75,3.12
5087,IRL,2021-03-09,553161,396089,157072,11.2,8.02,3.18
5088,IRL,2021-03-10,570391,409662,160729,11.55,8.3,3.26
5089,IRL,2021-03-11,589512,426819,162693,11.94,8.64,3.29
5090,IRL,2021-03-12,606904,443092,163812,12.29,8.97,3.32
5091,IRL,2021-03-13,615934,451589,164345,12.47,9.15,3.33
5092,IRL,2021-03-14,617050,452554,164496,12.5,9.17,3.33
5093,IRL,2021-03-15,620580,455182,165398,12.57,9.22,3.35
5094,IRL,2021-03-16,632359,463500,168859,12.81,9.39,3.42
5095,IRL,2021-03-17,639586,468328,171258,12.95,9.48,3.47
5096,IRL,2021-03-18,654251,478725,175526,13.25,9.7,3.55
5097,IRL,2021-03-19,668529,487466,181063,13.54,9.87,3.67
5098,IRL,2021-03-20,675946,492106,183840,13.69,9.97,3.72
5099,IRL,2021-03-21,680015,495824,184191,13.77,10.04,3.73
5100,IRL,2021-03-22,690449,503796,186653,13.98,10.2,3.78
5101,IRL,2021-03-23,709348,515800,193548,14.37,10.45,3.92
5102,IRL,2021-03-24,732678,529984,202694,14.84,10.73,4.1
5103,IRL,2021-03-25,760168,548945,211223,15.39,11.12,4.28
5104,IRL,2021-03-26,786569,567023,219546,15.93,11.48,4.45
5105,IRL,2021-03-27,802502,577641,224861,16.25,11.7,4.55
5106,IRL,2021-03-28,806541,580857,225684,16.33,11.76,4.57
5107,IRL,2021-03-29,819676,590688,228988,16.6,11.96,4.64
5108,IRL,2021-03-30,840561,603802,236759,17.02,12.23,4.79
5109,IRL,2021-03-31,865460,619003,246457,17.53,12.54,4.99
5110,IRL,2021-04-01,893375,636963,256412,18.09,12.9,5.19
5111,IRL,2021-04-02,923878,655292,268586,18.71,13.27,5.44
5112,IRL,2021-04-03,932324,660800,271524,18.88,13.38,5.5
5113,IRL,2021-04-04,0,0,0,0,0,0
5114,IRL,2021-04-05,940883,667182,273701,19.05,13.51,5.54
5115,IRL,2021-04-06,961887,679844,282043,19.48,13.77,5.71
5116,IRL,2021-04-07,1018264,716636,301628,20.62,14.51,6.11
5117,IRL,2021-04-08,0,0,0,0,0,0
5118,IRL,2021-04-09,1045919,735997,309922,21.18,14.91,6.28
5119,IRL,2021-04-10,0,0,0,0,0,0
5120,IRL,2021-04-11,1063666,749450,314216,21.54,15.18,6.36
5121,IMN,2021-01-21,3558,0,0,4.18,0,0
5122,IMN,2021-01-22,3648,0,0,4.29,0,0
5123,IMN,2021-01-23,0,0,0,0,0,0
5124,IMN,2021-01-24,0,0,0,0,0,0
5125,IMN,2021-01-25,4209,3897,312,4.95,4.58,0.37
5126,IMN,2021-01-26,4886,4247,639,5.75,4.99,0.75
5127,IMN,2021-01-27,5587,4550,1037,6.57,5.35,1.22
5128,IMN,2021-01-28,6281,5243,1038,7.39,6.17,1.22
5129,IMN,2021-01-29,6859,5829,1030,8.07,6.86,1.21
5130,IMN,2021-01-30,0,0,0,0,0,0
5131,IMN,2021-01-31,0,0,0,0,0,0
5132,IMN,2021-02-01,0,0,0,0,0,0
5133,IMN,2021-02-02,8302,6883,1419,9.76,8.09,1.67
5134,IMN,2021-02-03,9563,7387,2176,11.25,8.69,2.56
5135,IMN,2021-02-04,10213,8030,2183,12.01,9.44,2.57
5136,IMN,2021-02-05,10224,8041,2183,12.02,9.46,2.57
5137,IMN,2021-02-06,10852,8669,2183,12.76,10.19,2.57
5138,IMN,2021-02-07,11247,9063,2184,13.23,10.66,2.57
5139,IMN,2021-02-08,11654,9466,2188,13.71,11.13,2.57
5140,IMN,2021-02-09,12026,9469,2557,14.14,11.14,3.01
5141,IMN,2021-02-10,12441,9485,2956,14.63,11.15,3.48
5142,IMN,2021-02-11,12816,9488,3328,15.07,11.16,3.91
5143,IMN,2021-02-12,12817,9489,3328,15.07,11.16,3.91
5144,IMN,2021-02-13,13497,10170,3327,15.87,11.96,3.91
5145,IMN,2021-02-14,13733,10405,3328,16.15,12.24,3.91
5146,IMN,2021-02-15,0,0,0,0,0,0
5147,IMN,2021-02-16,14272,10678,3594,16.78,12.56,4.23
5148,IMN,2021-02-17,14806,10949,3857,17.41,12.88,4.54
5149,IMN,2021-02-18,15294,11184,4110,17.99,13.15,4.83
5150,IMN,2021-02-19,17150,12467,4683,20.17,14.66,5.51
5151,IMN,2021-02-20,17180,12468,4712,20.2,14.66,5.54
5152,IMN,2021-02-21,17499,12766,4733,20.58,15.01,5.57
5153,IMN,2021-02-22,17807,13075,4732,20.94,15.38,5.56
5154,IMN,2021-02-23,18041,13077,4964,21.22,15.38,5.84
5155,IMN,2021-02-24,18323,13122,5201,21.55,15.43,6.12
5156,IMN,2021-02-25,18795,13286,5509,22.1,15.62,6.48
5157,IMN,2021-02-26,19884,13600,6284,23.38,15.99,7.39
5158,IMN,2021-02-27,20831,13883,6948,24.5,16.33,8.17
5159,IMN,2021-02-28,21452,14123,7329,25.23,16.61,8.62
5160,IMN,2021-03-01,21998,14316,7682,25.87,16.84,9.03
5161,IMN,2021-03-02,22785,15084,7701,26.8,17.74,9.06
5162,IMN,2021-03-03,23429,15719,7710,27.55,18.49,9.07
5163,IMN,2021-03-04,23438,15727,7711,27.56,18.5,9.07
5164,IMN,2021-03-05,23883,15792,8091,28.09,18.57,9.52
5165,IMN,2021-03-06,24309,15824,8485,28.59,18.61,9.98
5166,IMN,2021-03-07,24798,15832,8966,29.16,18.62,10.54
5167,IMN,2021-03-08,25086,15833,9253,29.5,18.62,10.88
5168,IMN,2021-03-09,26172,16910,9262,30.78,19.89,10.89
5169,IMN,2021-03-10,27326,18043,9283,32.14,21.22,10.92
5170,IMN,2021-03-11,28431,19138,9293,33.44,22.51,10.93
5171,IMN,2021-03-12,29794,19885,9909,35.04,23.39,11.65
5172,IMN,2021-03-13,31026,19926,11100,36.49,23.43,13.05
5173,IMN,2021-03-14,32027,20690,11337,37.66,24.33,13.33
5174,IMN,2021-03-15,32742,21405,11337,38.51,25.17,13.33
5175,IMN,2021-03-16,33335,21995,11340,39.2,25.87,13.34
5176,IMN,2021-03-17,0,0,0,0,0,0
5177,IMN,2021-03-18,33336,21996,11340,39.2,25.87,13.34
5178,IMN,2021-03-19,0,0,0,0,0,0
5179,IMN,2021-03-20,0,0,0,0,0,0
5180,IMN,2021-03-21,0,0,0,0,0,0
5181,IMN,2021-03-22,0,0,0,0,0,0
5182,IMN,2021-03-23,0,0,0,0,0,0
5183,IMN,2021-03-24,0,0,0,0,0,0
5184,IMN,2021-03-25,0,0,0,0,0,0
5185,IMN,2021-03-26,0,0,0,0,0,0
5186,IMN,2021-03-27,47294,32286,15008,55.62,37.97,17.65
5187,IMN,2021-03-28,0,0,0,0,0,0
5188,IMN,2021-03-29,0,0,0,0,0,0
5189,IMN,2021-03-30,49787,34480,15307,58.55,40.55,18
5190,IMN,2021-03-31,50426,35115,15311,59.3,41.3,18.01
5191,IMN,2021-04-01,51602,36290,15312,60.69,42.68,18.01
5192,IMN,2021-04-02,52831,37491,15340,62.13,44.09,18.04
5193,IMN,2021-04-03,54075,38727,15348,63.59,45.54,18.05
5194,IMN,2021-04-04,54480,39132,15348,64.07,46.02,18.05
5195,IMN,2021-04-05,54923,39575,15348,64.59,46.54,18.05
5196,IMN,2021-04-06,56040,40692,15348,65.9,47.85,18.05
5197,IMN,2021-04-07,57234,41846,15388,67.31,49.21,18.1
5198,IMN,2021-04-08,58497,43094,15403,68.79,50.68,18.11
5199,IMN,2021-04-09,59758,44343,15415,70.28,52.15,18.13
5200,IMN,2021-04-10,60889,45462,15427,71.61,53.46,18.14
5201,IMN,2021-04-11,61296,45855,15441,72.09,53.93,18.16
5202,IMN,2021-04-12,61699,46245,15454,72.56,54.39,18.17
5203,ISR,2020-12-19,61,61,0,0,0,0
5204,ISR,2020-12-20,7433,7433,0,0.09,0.09,0
5205,ISR,2020-12-21,32306,32306,0,0.37,0.37,0
5206,ISR,2020-12-22,76921,76921,0,0.89,0.89,0
5207,ISR,2020-12-23,139740,139740,0,1.61,1.61,0
5208,ISR,2020-12-24,213040,213040,0,2.46,2.46,0
5209,ISR,2020-12-25,251477,251477,0,2.91,2.91,0
5210,ISR,2020-12-26,284031,284031,0,3.28,3.28,0
5211,ISR,2020-12-27,388324,388324,0,4.49,4.49,0
5212,ISR,2020-12-28,523044,523044,0,6.04,6.04,0
5213,ISR,2020-12-29,678876,678876,0,7.84,7.84,0
5214,ISR,2020-12-30,831472,831472,0,9.61,9.61,0
5215,ISR,2020-12-31,989496,989496,0,11.43,11.43,0
5216,ISR,2021-01-01,1060668,1060668,0,12.25,12.25,0
5217,ISR,2021-01-02,1132226,1132226,0,13.08,13.08,0
5218,ISR,2021-01-03,1281496,1281496,0,14.81,14.81,0
5219,ISR,2021-01-04,1433219,1433217,2,16.56,16.56,0
5220,ISR,2021-01-05,1557926,1557924,2,18,18,0
5221,ISR,2021-01-06,1660842,1660840,2,19.19,19.19,0
5222,ISR,2021-01-07,1776493,1776488,5,20.52,20.52,0
5223,ISR,2021-01-08,1842703,1842695,8,21.29,21.29,0
5224,ISR,2021-01-09,1887139,1887109,30,21.8,21.8,0
5225,ISR,2021-01-10,1930614,1924599,6015,22.3,22.24,0.07
5226,ISR,2021-01-11,1970826,1945584,25242,22.77,22.48,0.29
5227,ISR,2021-01-12,2030289,1969417,60872,23.46,22.75,0.7
5228,ISR,2021-01-13,2138922,2021252,117670,24.71,23.35,1.36
5229,ISR,2021-01-14,2263871,2077475,186396,26.16,24,2.15
5230,ISR,2021-01-15,2330298,2108036,222262,26.92,24.35,2.57
5231,ISR,2021-01-16,2385583,2137361,248222,27.56,24.69,2.87
5232,ISR,2021-01-17,2538208,2205580,332628,29.32,25.48,3.84
5233,ISR,2021-01-18,2727875,2275079,452796,31.52,26.28,5.23
5234,ISR,2021-01-19,2937901,2347644,590257,33.94,27.12,6.82
5235,ISR,2021-01-20,3157754,2424159,733595,36.48,28.01,8.48
5236,ISR,2021-01-21,3391189,2493729,897460,39.18,28.81,10.37
5237,ISR,2021-01-22,3499781,2531429,968352,40.43,29.25,11.19
5238,ISR,2021-01-23,3593073,2571265,1021808,41.51,29.71,11.81
5239,ISR,2021-01-24,3802273,2640180,1162093,43.93,30.5,13.43
5240,ISR,2021-01-25,4022107,2720893,1301214,46.47,31.44,15.03
5241,ISR,2021-01-26,4226581,2799366,1427215,48.83,32.34,16.49
5242,ISR,2021-01-27,4428924,2877049,1551875,51.17,33.24,17.93
5243,ISR,2021-01-28,4638544,2956433,1682111,53.59,34.16,19.43
5244,ISR,2021-01-29,4739647,2992950,1746697,54.76,34.58,20.18
5245,ISR,2021-01-30,4816575,3027225,1789350,55.65,34.97,20.67
5246,ISR,2021-01-31,4949035,3100371,1848664,57.18,35.82,21.36
5247,ISR,2021-02-01,5066464,3182603,1883861,58.53,36.77,21.76
5248,ISR,2021-02-02,5167203,3252437,1914766,59.7,37.58,22.12
5249,ISR,2021-02-03,5278487,3312481,1966006,60.98,38.27,22.71
5250,ISR,2021-02-04,5408743,3384849,2023894,62.49,39.11,23.38
5251,ISR,2021-02-05,5471151,3418614,2052537,63.21,39.5,23.71
5252,ISR,2021-02-06,5514803,3440138,2074665,63.71,39.74,23.97
5253,ISR,2021-02-07,5637247,3494069,2143178,65.13,40.37,24.76
5254,ISR,2021-02-08,5760889,3552534,2208355,66.56,41.04,25.51
5255,ISR,2021-02-09,5894229,3618629,2275600,68.1,41.81,26.29
5256,ISR,2021-02-10,6036442,3688927,2347515,69.74,42.62,27.12
5257,ISR,2021-02-11,6188797,3769790,2419007,71.5,43.55,27.95
5258,ISR,2021-02-12,6265119,3808715,2456404,72.38,44,28.38
5259,ISR,2021-02-13,6322837,3836096,2486741,73.05,44.32,28.73
5260,ISR,2021-02-14,6466359,3910789,2555570,74.71,45.18,29.53
5261,ISR,2021-02-15,6623122,3992099,2631023,76.52,46.12,30.4
5262,ISR,2021-02-16,6784426,4075401,2709025,78.38,47.08,31.3
5263,ISR,2021-02-17,6921509,4137182,2784327,79.97,47.8,32.17
5264,ISR,2021-02-18,7069915,4206142,2863773,81.68,48.59,33.09
5265,ISR,2021-02-19,7147445,4245698,2901747,82.58,49.05,33.52
5266,ISR,2021-02-20,7207655,4277276,2930379,83.27,49.42,33.86
5267,ISR,2021-02-21,7365251,4356576,3008675,85.09,50.33,34.76
5268,ISR,2021-02-22,7530407,4441441,3088966,87,51.31,35.69
5269,ISR,2021-02-23,7677755,4518615,3159140,88.7,52.2,36.5
5270,ISR,2021-02-24,7801417,4579475,3221942,90.13,52.91,37.22
5271,ISR,2021-02-25,7917415,4630965,3286450,91.47,53.5,37.97
5272,ISR,2021-02-26,7975059,4656741,3318318,92.14,53.8,38.34
5273,ISR,2021-02-27,8014428,4674998,3339430,92.59,54.01,38.58
5274,ISR,2021-02-28,8110386,4715306,3395080,93.7,54.48,39.22
5275,ISR,2021-03-01,8217164,4760846,3456318,94.94,55,39.93
5276,ISR,2021-03-02,8322669,4801864,3520805,96.15,55.48,40.68
5277,ISR,2021-03-03,8431186,4843883,3587303,97.41,55.96,41.45
5278,ISR,2021-03-04,8549500,4883399,3666101,98.77,56.42,42.36
5279,ISR,2021-03-05,8606996,4900597,3706399,99.44,56.62,42.82
5280,ISR,2021-03-06,8642955,4911296,3731659,99.85,56.74,43.11
5281,ISR,2021-03-07,8746577,4942307,3804270,101.05,57.1,43.95
5282,ISR,2021-03-08,8846875,4969673,3877202,102.21,57.42,44.79
5283,ISR,2021-03-09,8949967,4996330,3953637,103.4,57.72,45.68
5284,ISR,2021-03-10,9031561,5019456,4012105,104.34,57.99,46.35
5285,ISR,2021-03-11,9123508,5042570,4080938,105.41,58.26,47.15
5286,ISR,2021-03-12,9175894,5053686,4122208,106.01,58.39,47.63
5287,ISR,2021-03-13,9208954,5061580,4147374,106.39,58.48,47.92
5288,ISR,2021-03-14,9303661,5082513,4221148,107.49,58.72,48.77
5289,ISR,2021-03-15,9401599,5102498,4299101,108.62,58.95,49.67
5290,ISR,2021-03-16,9491489,5121085,4370404,109.66,59.17,50.49
5291,ISR,2021-03-17,9567834,5138642,4429192,110.54,59.37,51.17
5292,ISR,2021-03-18,9641699,5154581,4487118,111.39,59.55,51.84
5293,ISR,2021-03-19,9676297,5161336,4514961,111.79,59.63,52.16
5294,ISR,2021-03-20,9696632,5166456,4530176,112.03,59.69,52.34
5295,ISR,2021-03-21,9749924,5179442,4570482,112.64,59.84,52.8
5296,ISR,2021-03-22,9803403,5192645,4610758,113.26,59.99,53.27
5297,ISR,2021-03-23,9813115,5195214,4617901,113.37,60.02,53.35
5298,ISR,2021-03-24,9870031,5205900,4664131,114.03,60.15,53.89
5299,ISR,2021-03-25,9915112,5215832,4699280,114.55,60.26,54.29
5300,ISR,2021-03-26,9932296,5219818,4712478,114.75,60.31,54.44
5301,ISR,2021-03-27,9938191,5221523,4716668,114.82,60.33,54.49
5302,ISR,2021-03-28,9944764,5223551,4721213,114.89,60.35,54.55
5303,ISR,2021-03-29,9981667,5230352,4751315,115.32,60.43,54.89
5304,ISR,2021-03-30,10011732,5238149,4773583,115.67,60.52,55.15
5305,ISR,2021-03-31,10039032,5246155,4792877,115.98,60.61,55.37
5306,ISR,2021-04-01,10065597,5254187,4811410,116.29,60.7,55.59
5307,ISR,2021-04-02,10076309,5256944,4819365,116.41,60.74,55.68
5308,ISR,2021-04-03,10080511,5258275,4822236,116.46,60.75,55.71
5309,ISR,2021-04-04,10115082,5270131,4844951,116.86,60.89,55.98
5310,ISR,2021-04-05,10145288,5279961,4865327,117.21,61,56.21
5311,ISR,2021-04-06,10170198,5288533,4881665,117.5,61.1,56.4
5312,ISR,2021-04-07,10193929,5297240,4896689,117.77,61.2,56.57
5313,ISR,2021-04-08,10220160,5306638,4913522,118.08,61.31,56.77
5314,ISR,2021-04-09,10229756,5310179,4919577,118.19,61.35,56.84
5315,ISR,2021-04-10,10234868,5311764,4923104,118.25,61.37,56.88
5316,ISR,2021-04-11,10257918,5320735,4937183,118.51,61.47,57.04
5317,ISR,2021-04-12,10279751,5329497,4950254,118.76,61.57,57.19
5318,ITA,2020-12-27,7153,7153,0,0.01,0.01,0
5319,ITA,2020-12-28,8574,8574,0,0.01,0.01,0
5320,ITA,2020-12-29,9579,9579,0,0.02,0.02,0
5321,ITA,2020-12-30,14305,14305,0,0.02,0.02,0
5322,ITA,2020-12-31,39778,39778,0,0.07,0.07,0
5323,ITA,2021-01-01,50832,50832,0,0.08,0.08,0
5324,ITA,2021-01-02,89337,89337,0,0.15,0.15,0
5325,ITA,2021-01-03,124494,124494,0,0.21,0.21,0
5326,ITA,2021-01-04,193127,193127,0,0.32,0.32,0
5327,ITA,2021-01-05,272664,272664,0,0.45,0.45,0
5328,ITA,2021-01-06,337838,337838,0,0.56,0.56,0
5329,ITA,2021-01-07,430062,430062,0,0.71,0.71,0
5330,ITA,2021-01-08,525562,525562,0,0.87,0.87,0
5331,ITA,2021-01-09,612430,612430,0,1.01,1.01,0
5332,ITA,2021-01-10,672756,672756,0,1.11,1.11,0
5333,ITA,2021-01-11,753658,753658,0,1.25,1.25,0
5334,ITA,2021-01-12,835487,835487,0,1.38,1.38,0
5335,ITA,2021-01-13,929805,929805,0,1.54,1.54,0
5336,ITA,2021-01-14,1023139,1023139,0,1.69,1.69,0
5337,ITA,2021-01-15,1112312,1112312,0,1.84,1.84,0
5338,ITA,2021-01-16,1176948,1176948,0,1.95,1.95,0
5339,ITA,2021-01-17,1213689,1210784,2905,2.01,2,0
5340,ITA,2021-01-18,1257026,1249192,7834,2.08,2.07,0.01
5341,ITA,2021-01-19,1289446,1279916,9530,2.13,2.12,0.02
5342,ITA,2021-01-20,1319649,1305606,14043,2.18,2.16,0.02
5343,ITA,2021-01-21,1354803,1321184,33619,2.24,2.19,0.06
5344,ITA,2021-01-22,1380920,1333349,47571,2.28,2.21,0.08
5345,ITA,2021-01-23,1419318,1339017,80301,2.35,2.21,0.13
5346,ITA,2021-01-24,1452960,1342047,110913,2.4,2.22,0.18
5347,ITA,2021-01-25,1521624,1346532,175092,2.52,2.23,0.29
5348,ITA,2021-01-26,1601435,1350568,250867,2.65,2.23,0.41
5349,ITA,2021-01-27,1671926,1356450,315476,2.77,2.24,0.52
5350,ITA,2021-01-28,1765102,1360966,404136,2.92,2.25,0.67
5351,ITA,2021-01-29,1862467,1365509,496958,3.08,2.26,0.82
5352,ITA,2021-01-30,1952374,1369497,582877,3.23,2.27,0.96
5353,ITA,2021-01-31,2011725,1371968,639757,3.33,2.27,1.06
5354,ITA,2021-02-01,2097170,1376303,720867,3.47,2.28,1.19
5355,ITA,2021-02-02,2184857,1382584,802273,3.61,2.29,1.33
5356,ITA,2021-02-03,2284099,1391771,892328,3.78,2.3,1.48
5357,ITA,2021-02-04,2390842,1405060,985782,3.95,2.32,1.63
5358,ITA,2021-02-05,2497322,1422877,1074445,4.13,2.35,1.78
5359,ITA,2021-02-06,2573926,1437520,1136406,4.26,2.38,1.88
5360,ITA,2021-02-07,2615385,1446679,1168706,4.33,2.39,1.93
5361,ITA,2021-02-08,2681533,1473486,1208047,4.44,2.44,2
5362,ITA,2021-02-09,2747725,1508056,1239669,4.54,2.49,2.05
5363,ITA,2021-02-10,2819861,1552977,1266884,4.66,2.57,2.1
5364,ITA,2021-02-11,2894035,1608189,1285846,4.79,2.66,2.13
5365,ITA,2021-02-12,2967194,1666642,1300552,4.91,2.76,2.15
5366,ITA,2021-02-13,3019486,1712597,1306889,4.99,2.83,2.16
5367,ITA,2021-02-14,3048684,1739459,1309225,5.04,2.88,2.17
5368,ITA,2021-02-15,3111046,1796224,1314822,5.15,2.97,2.17
5369,ITA,2021-02-16,3181740,1861169,1320571,5.26,3.08,2.18
5370,ITA,2021-02-17,3261270,1931684,1329586,5.39,3.19,2.2
5371,ITA,2021-02-18,3350477,2013364,1337113,5.54,3.33,2.21
5372,ITA,2021-02-19,3442385,2099227,1343158,5.69,3.47,2.22
5373,ITA,2021-02-20,3519927,2172772,1347155,5.82,3.59,2.23
5374,ITA,2021-02-21,3570646,2221456,1349190,5.91,3.67,2.23
5375,ITA,2021-02-22,3675805,2321391,1354414,6.08,3.84,2.24
5376,ITA,2021-02-23,3781990,2422448,1359542,6.26,4.01,2.25
5377,ITA,2021-02-24,3903777,2536340,1367437,6.46,4.19,2.26
5378,ITA,2021-02-25,4031811,2652502,1379309,6.67,4.39,2.28
5379,ITA,2021-02-26,4167584,2773656,1393928,6.89,4.59,2.31
5380,ITA,2021-02-27,4293737,2888074,1405663,7.1,4.78,2.32
5381,ITA,2021-02-28,4371675,2957876,1413799,7.23,4.89,2.34
5382,ITA,2021-03-01,4506276,3068149,1438127,7.45,5.07,2.38
